Time	Open	High	Low	Close	Volume
2007-01-16 12:00:00	1.12596	1.12652	1.1236	1.12453	3466
2007-01-16 16:00:00	1.12411	1.12671	1.12329	1.12486	2737
2007-01-16 20:00:00	1.125	1.134	1.1232	1.13305	3067
2007-01-17 00:00:00	1.13316	1.13456	1.13035	1.13167	2775
2007-01-17 04:00:00	1.13155	1.13618	1.13115	1.13452	2824
2007-01-17 08:00:00	1.1344	1.1371	1.13319	1.13515	3409
2007-01-17 12:00:00	1.13549	1.13758	1.13454	1.13676	3373
2007-01-17 16:00:00	1.13651	1.13833	1.13324	1.13682	2780
2007-01-17 20:00:00	1.13696	1.13739	1.13297	1.13598	2852
2007-01-18 00:00:00	1.13611	1.13741	1.13466	1.13473	3010
2007-01-18 04:00:00	1.135	1.13627	1.13222	1.13316	2843
2007-01-18 08:00:00	1.13315	1.13528	1.13229	1.13281	3348
2007-01-18 12:00:00	1.13305	1.13549	1.13186	1.13381	3549
2007-01-18 16:00:00	1.13363	1.13516	1.13174	1.13253	2536
2007-01-18 20:00:00	1.1327	1.13586	1.13057	1.1347	2886
2007-01-19 00:00:00	1.13477	1.13585	1.13354	1.13512	2988
2007-01-19 04:00:00	1.13507	1.13764	1.13291	1.13368	2941
2007-01-19 08:00:00	1.13337	1.13447	1.13042	1.13188	3336
2007-01-19 12:00:00	1.13194	1.13469	1.13095	1.13469	3310
2007-01-19 16:00:00	1.13443	1.13529	1.13237	1.13484	2581
2007-01-19 20:00:00	1.13501	1.13519	1.13357	1.13389	1293
2007-01-21 20:00:00	1.13421	1.13567	1.1332	1.13477	1083
2007-01-22 00:00:00	1.13487	1.13641	1.13393	1.13458	2717
2007-01-22 04:00:00	1.13457	1.13626	1.13353	1.13491	2345
2007-01-22 08:00:00	1.13489	1.13543	1.13141	1.13195	3364
2007-01-22 12:00:00	1.13182	1.133	1.12596	1.12634	3526
2007-01-22 16:00:00	1.12601	1.12872	1.1257	1.12749	2779
2007-01-22 20:00:00	1.12747	1.12816	1.1239	1.12578	2799
2007-01-23 00:00:00	1.12586	1.12838	1.12495	1.12721	2870
2007-01-23 04:00:00	1.12739	1.1286	1.12613	1.12699	2611
2007-01-23 08:00:00	1.12704	1.12786	1.12284	1.12642	3436
2007-01-23 12:00:00	1.12634	1.13003	1.12562	1.12929	3338
2007-01-23 16:00:00	1.12894	1.12979	1.12652	1.12824	2831
2007-01-23 20:00:00	1.12872	1.13026	1.1276	1.12979	2763
2007-01-24 00:00:00	1.12982	1.13031	1.11681	1.119	3192
2007-01-24 04:00:00	1.11969	1.1235	1.11882	1.12282	3092
2007-01-24 08:00:00	1.12253	1.12395	1.11761	1.12081	3593
2007-01-24 12:00:00	1.12039	1.12103	1.11752	1.11945	3275
2007-01-24 16:00:00	1.11931	1.12316	1.11881	1.12316	2782
2007-01-24 20:00:00	1.1255	1.12574	1.11156	1.11415	3100
2007-01-25 00:00:00	1.11449	1.1156	1.11126	1.11253	3073
2007-01-25 04:00:00	1.113	1.11349	1.10656	1.10796	3138
2007-01-25 08:00:00	1.10804	1.11193	1.10699	1.10999	3662
2007-01-25 12:00:00	1.11042	1.11107	1.10669	1.11026	3485
2007-01-25 16:00:00	1.10954	1.11136	1.10826	1.10836	2886
2007-01-25 20:00:00	1.10856	1.11087	1.10721	1.10909	2801
2007-01-26 00:00:00	1.10953	1.11117	1.10734	1.1101	2685
2007-01-26 04:00:00	1.11015	1.1111	1.10835	1.10968	2622
2007-01-26 08:00:00	1.10956	1.11288	1.108	1.11144	3438
2007-01-26 12:00:00	1.1115	1.11547	1.10986	1.11018	3438
2007-01-26 16:00:00	1.11005	1.11273	1.10839	1.11181	2948
2007-01-26 20:00:00	1.11199	1.11211	1.10916	1.10967	1283
2007-01-28 20:00:00	1.1098	1.11253	1.1098	1.11203	1219
2007-01-29 00:00:00	1.11216	1.11265	1.10892	1.11111	2900
2007-01-29 04:00:00	1.11126	1.11328	1.10903	1.10909	2674
2007-01-29 08:00:00	1.10893	1.1129	1.10861	1.11125	3323
2007-01-29 12:00:00	1.11119	1.11168	1.10641	1.1073	3154
2007-01-29 16:00:00	1.10687	1.11047	1.10452	1.10876	2613
2007-01-29 20:00:00	1.1087	1.10987	1.10719	1.10854	2847
2007-01-30 00:00:00	1.10889	1.11115	1.10711	1.10885	3053
2007-01-30 04:00:00	1.10902	1.10975	1.10546	1.10792	2769
2007-01-30 08:00:00	1.10778	1.11237	1.10688	1.11133	3390
2007-01-30 12:00:00	1.11136	1.12213	1.11095	1.12213	3391
2007-01-30 16:00:00	1.12201	1.12232	1.11836	1.11951	2687
2007-01-30 20:00:00	1.11962	1.12304	1.119	1.12155	2852
2007-01-31 00:00:00	1.12172	1.1227	1.12023	1.12068	2788
2007-01-31 04:00:00	1.12078	1.12569	1.11921	1.12365	2882
2007-01-31 08:00:00	1.12354	1.13057	1.1218	1.13005	3560
2007-01-31 12:00:00	1.13015	1.13119	1.12602	1.12641	3476
2007-01-31 16:00:00	1.12608	1.12941	1.12462	1.12462	2974
2007-01-31 20:00:00	1.1249	1.12704	1.12235	1.1239	3005
2007-02-01 00:00:00	1.12402	1.12798	1.12299	1.12635	3239
2007-02-01 04:00:00	1.12659	1.12793	1.12425	1.12626	3096
2007-02-01 08:00:00	1.12616	1.13188	1.12615	1.12828	3345
2007-02-01 12:00:00	1.12826	1.134	1.12757	1.13371	3400
2007-02-01 16:00:00	1.1335	1.13812	1.13277	1.13308	2989
2007-02-01 20:00:00	1.13326	1.13463	1.13099	1.13274	2908
2007-02-02 00:00:00	1.13291	1.13358	1.12965	1.13156	2883
2007-02-02 04:00:00	1.13185	1.13674	1.13009	1.13623	2818
2007-02-02 08:00:00	1.1362	1.13902	1.13371	1.13747	3577
2007-02-02 12:00:00	1.13735	1.1407	1.1359	1.1386	3550
2007-02-02 16:00:00	1.13865	1.13919	1.13579	1.13655	2700
2007-02-02 20:00:00	1.13647	1.13743	1.13532	1.13645	1204
2007-02-04 20:00:00	1.13468	1.13468	1.12915	1.13138	1352
2007-02-05 00:00:00	1.13147	1.13275	1.12791	1.12967	2948
2007-02-05 04:00:00	1.12971	1.13158	1.12712	1.13082	2619
2007-02-05 08:00:00	1.13074	1.13552	1.12785	1.13531	3493
2007-02-05 12:00:00	1.13528	1.13736	1.13335	1.13587	3493
2007-02-05 16:00:00	1.13502	1.13634	1.13329	1.13431	2224
2007-02-05 20:00:00	1.13423	1.13465	1.13145	1.13252	2279
2007-02-06 00:00:00	1.13263	1.13463	1.13171	1.13305	2391
2007-02-06 04:00:00	1.13318	1.13482	1.13214	1.13352	2265
2007-02-06 08:00:00	1.1334	1.13653	1.13167	1.13607	3220
2007-02-06 12:00:00	1.1357	1.14402	1.13509	1.14332	3144
2007-02-06 16:00:00	1.14316	1.14402	1.13877	1.14006	2752
2007-02-06 20:00:00	1.14055	1.14217	1.13978	1.1411	2520
2007-02-07 00:00:00	1.14087	1.14526	1.13937	1.14265	2779
2007-02-07 04:00:00	1.14266	1.14309	1.13705	1.13815	2893
2007-02-07 08:00:00	1.13781	1.14028	1.136	1.13783	3377
2007-02-07 12:00:00	1.13795	1.13924	1.13506	1.13552	3113
2007-02-07 16:00:00	1.13509	1.13637	1.13401	1.13536	2415
2007-02-07 20:00:00	1.13552	1.13565	1.13085	1.13176	2626
2007-02-08 00:00:00	1.13177	1.1357	1.12844	1.13418	2761
2007-02-08 04:00:00	1.13413	1.13558	1.13299	1.13403	2580
2007-02-08 08:00:00	1.13386	1.13747	1.13249	1.1364	3353
2007-02-08 12:00:00	1.13621	1.13914	1.13523	1.13873	3351
2007-02-08 16:00:00	1.13806	1.14351	1.13529	1.14206	2678
2007-02-08 20:00:00	1.14234	1.14327	1.13922	1.14017	2145
2007-02-09 00:00:00	1.14044	1.14102	1.13592	1.13598	2763
2007-02-09 04:00:00	1.13619	1.1443	1.13555	1.14206	2500
2007-02-09 08:00:00	1.14208	1.14323	1.1383	1.13851	3345
2007-02-09 12:00:00	1.1386	1.13907	1.13322	1.13519	3153
2007-02-09 16:00:00	1.1351	1.13742	1.13419	1.13704	2344
2007-02-09 20:00:00	1.13794	1.13836	1.136	1.136	222
2007-02-12 08:00:00	1.1362	1.1362	1.12772	1.12835	274
2007-02-12 12:00:00	1.12818	1.13065	1.12598	1.12698	3116
2007-02-12 16:00:00	1.12666	1.12732	1.12405	1.12637	2485
2007-02-12 20:00:00	1.12634	1.13054	1.12555	1.1284	2692
2007-02-13 00:00:00	1.12847	1.13033	1.12718	1.1292	2963
2007-02-13 04:00:00	1.12897	1.13019	1.12778	1.12885	2716
2007-02-13 08:00:00	1.12883	1.12966	1.12684	1.12783	3162
2007-02-13 12:00:00	1.1278	1.12854	1.12576	1.12637	3398
2007-02-13 16:00:00	1.12581	1.13003	1.1252	1.12961	2479
2007-02-13 20:00:00	1.12971	1.13029	1.12722	1.12853	2450
2007-02-14 00:00:00	1.12833	1.12974	1.127	1.12854	2590
2007-02-14 04:00:00	1.1285	1.13032	1.12703	1.13002	2722
2007-02-14 08:00:00	1.12991	1.13217	1.12796	1.13131	3402
2007-02-14 12:00:00	1.13119	1.13216	1.12681	1.12715	3213
2007-02-14 16:00:00	1.12678	1.12903	1.1262	1.12778	2526
2007-02-14 20:00:00	1.12781	1.13075	1.12612	1.12991	2341
2007-02-15 00:00:00	1.12977	1.13066	1.12801	1.12838	2741
2007-02-15 04:00:00	1.12854	1.12924	1.12689	1.12886	2510
2007-02-15 08:00:00	1.12868	1.12931	1.12644	1.12738	3195
2007-02-15 12:00:00	1.12709	1.12943	1.12539	1.12581	3202
2007-02-15 16:00:00	1.12541	1.13176	1.12538	1.12959	2691
2007-02-15 20:00:00	1.12974	1.13107	1.12777	1.12919	2656
2007-02-16 00:00:00	1.12948	1.13023	1.12597	1.12611	2521
2007-02-16 04:00:00	1.12623	1.12921	1.12565	1.12691	2704
2007-02-16 08:00:00	1.12657	1.12867	1.12587	1.12629	3135
2007-02-16 12:00:00	1.1266	1.1284	1.12437	1.12617	3214
2007-02-16 16:00:00	1.12589	1.12817	1.12543	1.12668	2227
2007-02-16 20:00:00	1.12679	1.12729	1.12583	1.12642	910
2007-02-18 20:00:00	1.12554	1.12554	1.12154	1.12318	1284
2007-02-19 00:00:00	1.12342	1.12401	1.11933	1.12088	2473
2007-02-19 04:00:00	1.12083	1.12366	1.12057	1.12269	2556
2007-02-19 08:00:00	1.12243	1.12411	1.12062	1.12151	3006
2007-02-19 12:00:00	1.12165	1.12306	1.12017	1.12065	3081
2007-02-19 16:00:00	1.12017	1.12181	1.11912	1.1201	2066
2007-02-19 20:00:00	1.12024	1.1222	1.11844	1.12136	2346
2007-02-20 00:00:00	1.12146	1.12244	1.12012	1.12151	2451
2007-02-20 04:00:00	1.12141	1.12313	1.11964	1.12042	2366
2007-02-20 08:00:00	1.12055	1.12252	1.11863	1.12011	3082
2007-02-20 12:00:00	1.12016	1.12239	1.11875	1.1192	2924
2007-02-20 16:00:00	1.11894	1.12061	1.11841	1.11943	2165
2007-02-20 20:00:00	1.11933	1.12225	1.1185	1.12188	1815
2007-02-21 00:00:00	1.12192	1.12454	1.12093	1.12331	2837
2007-02-21 04:00:00	1.12358	1.12421	1.11844	1.12051	2766
2007-02-21 08:00:00	1.12041	1.12218	1.11837	1.12004	3282
2007-02-21 12:00:00	1.11993	1.12037	1.1167	1.11834	3328
2007-02-21 16:00:00	1.11795	1.12026	1.1168	1.11957	2750
2007-02-21 20:00:00	1.11981	1.12056	1.11865	1.11892	2253
2007-02-22 00:00:00	1.11918	1.12122	1.1186	1.12035	2874
2007-02-22 04:00:00	1.12027	1.12116	1.11805	1.1195	2648
2007-02-22 08:00:00	1.1196	1.1215	1.11543	1.11604	3314
2007-02-22 12:00:00	1.11635	1.11827	1.11554	1.11728	3109
2007-02-22 16:00:00	1.11714	1.11899	1.11573	1.11735	2481
2007-02-22 20:00:00	1.11755	1.11973	1.11678	1.11943	2348
2007-02-23 00:00:00	1.11912	1.12073	1.11779	1.11824	2520
2007-02-23 04:00:00	1.1183	1.1206	1.11761	1.11847	2471
2007-02-23 08:00:00	1.11836	1.12029	1.11617	1.11754	3206
2007-02-23 12:00:00	1.11741	1.12048	1.11648	1.11947	3477
2007-02-23 16:00:00	1.11956	1.12127	1.11874	1.12089	2206
2007-02-23 20:00:00	1.12104	1.12104	1.11862	1.11908	1236
2007-02-25 20:00:00	1.11905	1.11905	1.11615	1.1168	1173
2007-02-26 00:00:00	1.11714	1.11759	1.11536	1.11633	2662
2007-02-26 04:00:00	1.11656	1.11794	1.11543	1.11719	2419
2007-02-26 08:00:00	1.11697	1.11891	1.11654	1.11707	2779
2007-02-26 12:00:00	1.11724	1.11904	1.11331	1.11594	3049
2007-02-26 16:00:00	1.11531	1.11686	1.1144	1.11553	2239
2007-02-26 20:00:00	1.11547	1.11737	1.11517	1.11632	2201
2007-02-27 00:00:00	1.11647	1.11788	1.11513	1.11706	2718
2007-02-27 04:00:00	1.11726	1.12168	1.11621	1.12034	2781
2007-02-27 08:00:00	1.11995	1.12471	1.11933	1.12224	3331
2007-02-27 12:00:00	1.12239	1.1258	1.12085	1.12396	3413
2007-02-27 16:00:00	1.12359	1.12778	1.12311	1.12749	2822
2007-02-27 20:00:00	1.12731	1.12851	1.12379	1.12586	3316
2007-02-28 00:00:00	1.12577	1.12679	1.12114	1.12263	3080
2007-02-28 04:00:00	1.12278	1.12528	1.12087	1.12303	3044
2007-02-28 08:00:00	1.1228	1.12851	1.12191	1.1247	3522
2007-02-28 12:00:00	1.1247	1.12731	1.12331	1.12412	3408
2007-02-28 16:00:00	1.12383	1.1266	1.121	1.12184	2612
2007-02-28 20:00:00	1.12211	1.12406	1.12029	1.12176	2734
2007-03-01 00:00:00	1.12172	1.12284	1.12012	1.12079	2908
2007-03-01 04:00:00	1.12106	1.12357	1.12093	1.12285	2876
2007-03-01 08:00:00	1.12279	1.12667	1.1193	1.1264	3480
2007-03-01 12:00:00	1.12631	1.1338	1.12597	1.13119	3507
2007-03-01 16:00:00	1.13096	1.13379	1.1288	1.13116	2939
2007-03-01 20:00:00	1.13139	1.1324	1.12877	1.13054	2758
2007-03-02 00:00:00	1.13032	1.13298	1.12914	1.13185	2901
2007-03-02 04:00:00	1.13203	1.13347	1.12929	1.13299	2878
2007-03-02 08:00:00	1.13295	1.14233	1.13277	1.14023	3526
2007-03-02 12:00:00	1.14023	1.1412	1.1357	1.13803	3559
2007-03-02 16:00:00	1.13807	1.13899	1.13381	1.13421	2522
2007-03-02 20:00:00	1.13457	1.1384	1.13435	1.13504	1422
2007-03-04 20:00:00	1.13529	1.138	1.13349	1.13738	1536
2007-03-05 00:00:00	1.13741	1.14007	1.13483	1.13671	3016
2007-03-05 04:00:00	1.13682	1.14138	1.13493	1.14079	3127
2007-03-05 08:00:00	1.14073	1.14431	1.13692	1.1439	3397
2007-03-05 12:00:00	1.1438	1.14711	1.14017	1.14346	3493
2007-03-05 16:00:00	1.14332	1.14348	1.13835	1.13947	2901
2007-03-05 20:00:00	1.13955	1.14231	1.13816	1.14166	2870
2007-03-06 00:00:00	1.14182	1.14215	1.13615	1.13789	3222
2007-03-06 04:00:00	1.13789	1.13847	1.13479	1.13666	3037
2007-03-06 08:00:00	1.13662	1.13865	1.13398	1.13616	3664
2007-03-06 12:00:00	1.13633	1.14075	1.13381	1.13769	3392
2007-03-06 16:00:00	1.13716	1.13775	1.13342	1.13451	2584
2007-03-06 20:00:00	1.1348	1.13499	1.13024	1.13043	2852
2007-03-07 00:00:00	1.13046	1.13828	1.12988	1.13507	3174
2007-03-07 04:00:00	1.1352	1.13741	1.13408	1.13519	2717
2007-03-07 08:00:00	1.13507	1.1371	1.13401	1.13569	3486
2007-03-07 12:00:00	1.13594	1.13789	1.13249	1.13343	3239
2007-03-07 16:00:00	1.13346	1.13753	1.13289	1.13582	2695
2007-03-07 20:00:00	1.13698	1.14648	1.13526	1.14334	3049
2007-03-08 00:00:00	1.14322	1.14441	1.13874	1.13887	3220
2007-03-08 04:00:00	1.1388	1.14063	1.13595	1.13884	2965
2007-03-08 08:00:00	1.13873	1.13977	1.13119	1.13136	3376
2007-03-08 12:00:00	1.13128	1.1343	1.13005	1.13112	3476
2007-03-08 16:00:00	1.13048	1.13552	1.13007	1.13427	2821
2007-03-08 20:00:00	1.13424	1.13481	1.13033	1.13038	2628
2007-03-09 00:00:00	1.13058	1.13293	1.12942	1.13139	2995
2007-03-09 04:00:00	1.13166	1.13283	1.12989	1.13195	2728
2007-03-09 08:00:00	1.13194	1.13206	1.12876	1.12991	3200
2007-03-09 12:00:00	1.12996	1.13089	1.12751	1.1306	3414
2007-03-09 16:00:00	1.13046	1.13184	1.12751	1.12845	2590
2007-03-09 20:00:00	1.129	1.12997	1.12717	1.12848	1118
2007-03-11 20:00:00	1.12883	1.12883	1.12359	1.12513	1315
2007-03-12 00:00:00	1.12527	1.12646	1.12385	1.12504	2762
2007-03-12 04:00:00	1.12522	1.12788	1.12408	1.12726	2589
2007-03-12 08:00:00	1.127	1.12886	1.12543	1.12858	3319
2007-03-12 12:00:00	1.12875	1.13229	1.12744	1.13017	3539
2007-03-12 16:00:00	1.12961	1.12978	1.12496	1.12902	2601
2007-03-12 20:00:00	1.12905	1.12977	1.12347	1.12772	2806
2007-03-13 00:00:00	1.12789	1.12996	1.12603	1.12887	2609
2007-03-13 04:00:00	1.12873	1.13197	1.12785	1.13115	2660
2007-03-13 08:00:00	1.13105	1.13169	1.12693	1.12875	3356
2007-03-13 12:00:00	1.12894	1.13145	1.12741	1.12839	3376
2007-03-13 16:00:00	1.12788	1.13417	1.12733	1.13385	3114
2007-03-13 20:00:00	1.13345	1.1409	1.13234	1.13971	3303
2007-03-14 00:00:00	1.13955	1.14052	1.1369	1.13993	2957
2007-03-14 04:00:00	1.14001	1.14148	1.13744	1.13836	2910
2007-03-14 08:00:00	1.13826	1.13919	1.13599	1.1369	3308
2007-03-14 12:00:00	1.13698	1.13895	1.1336	1.13785	3339
2007-03-14 16:00:00	1.13755	1.14074	1.13379	1.13535	2934
2007-03-14 20:00:00	1.13558	1.13716	1.132	1.13294	3041
2007-03-15 00:00:00	1.13305	1.13492	1.13193	1.13367	2647
2007-03-15 04:00:00	1.13383	1.13528	1.13216	1.13487	2662
2007-03-15 08:00:00	1.13483	1.13652	1.13329	1.13349	3217
2007-03-15 12:00:00	1.13366	1.13783	1.13228	1.1334	3184
2007-03-15 16:00:00	1.13303	1.13475	1.13116	1.13265	2712
2007-03-15 20:00:00	1.13277	1.13549	1.13175	1.13266	2569
2007-03-16 00:00:00	1.13278	1.1392	1.13166	1.13648	3104
2007-03-16 04:00:00	1.13668	1.13925	1.1349	1.13799	3008
2007-03-16 08:00:00	1.13782	1.14025	1.1374	1.13817	3196
2007-03-16 12:00:00	1.13839	1.13966	1.13633	1.1386	3449
2007-03-16 16:00:00	1.13823	1.14103	1.13629	1.1383	2622
2007-03-16 20:00:00	1.13848	1.14038	1.13759	1.14001	612
2007-03-18 20:00:00	1.13819	1.14154	1.13815	1.1405	2011
2007-03-19 00:00:00	1.14049	1.14195	1.13881	1.13937	2644
2007-03-19 04:00:00	1.1389	1.1398	1.13615	1.13726	2445
2007-03-19 08:00:00	1.1375	1.13944	1.13623	1.13805	3211
2007-03-19 12:00:00	1.13805	1.13978	1.1357	1.13754	3339
2007-03-19 16:00:00	1.13787	1.13896	1.13614	1.13817	2409
2007-03-19 20:00:00	1.13804	1.1412	1.1373	1.13802	3050
2007-03-20 00:00:00	1.13803	1.13965	1.13562	1.13668	3112
2007-03-20 04:00:00	1.13659	1.13986	1.13634	1.13789	2754
2007-03-20 08:00:00	1.13834	1.1405	1.13557	1.13691	3187
2007-03-20 12:00:00	1.13651	1.13776	1.13317	1.13707	3200
2007-03-20 16:00:00	1.1371	1.138	1.13475	1.13742	2780
2007-03-20 20:00:00	1.13725	1.13816	1.13552	1.13684	2814
2007-03-21 00:00:00	1.13652	1.13829	1.13491	1.13557	2819
2007-03-21 04:00:00	1.13551	1.13744	1.13407	1.13613	2641
2007-03-21 08:00:00	1.1366	1.13805	1.13398	1.13733	3068
2007-03-21 12:00:00	1.13756	1.13824	1.13474	1.13665	3003
2007-03-21 16:00:00	1.13659	1.13908	1.13447	1.13593	2809
2007-03-21 20:00:00	1.13629	1.13832	1.1353	1.13796	2625
2007-03-22 00:00:00	1.13761	1.1384	1.1359	1.13667	2891
2007-03-22 04:00:00	1.13713	1.13861	1.13523	1.13747	2375
2007-03-22 08:00:00	1.13775	1.13775	1.13258	1.13258	3047
2007-03-22 12:00:00	1.13256	1.13442	1.1299	1.12991	3196
2007-03-22 16:00:00	1.13061	1.13271	1.12845	1.13146	2923
2007-03-22 20:00:00	1.13124	1.13398	1.13076	1.13278	2525
2007-03-23 00:00:00	1.13258	1.135	1.13188	1.13309	2527
2007-03-23 04:00:00	1.1331	1.1336	1.12893	1.13041	2794
2007-03-23 08:00:00	1.13068	1.13243	1.12689	1.12945	3323
2007-03-23 12:00:00	1.1295	1.13129	1.12736	1.13075	3196
2007-03-23 16:00:00	1.13087	1.13127	1.12886	1.13034	2317
2007-03-23 20:00:00	1.13037	1.13166	1.129	1.1302	629
2007-03-25 20:00:00	1.13102	1.13495	1.12971	1.1321	2022
2007-03-26 00:00:00	1.13205	1.13323	1.13043	1.13227	2704
2007-03-26 04:00:00	1.13206	1.13282	1.12883	1.13017	2517
2007-03-26 08:00:00	1.13072	1.13075	1.12683	1.12887	2976
2007-03-26 12:00:00	1.12884	1.13184	1.12668	1.12966	3309
2007-03-26 16:00:00	1.12974	1.13028	1.12813	1.1287	2262
2007-03-26 20:00:00	1.1288	1.1296	1.12762	1.128	2560
2007-03-27 00:00:00	1.12783	1.12901	1.12629	1.12857	2367
2007-03-27 04:00:00	1.12847	1.12884	1.12499	1.12568	2864
2007-03-27 08:00:00	1.12607	1.12968	1.124	1.12588	3160
2007-03-27 12:00:00	1.12558	1.12639	1.12207	1.12468	3092
2007-03-27 16:00:00	1.12505	1.12653	1.12435	1.12534	1985
2007-03-27 20:00:00	1.12521	1.12716	1.12465	1.12588	2351
2007-03-28 00:00:00	1.12576	1.12965	1.12441	1.12927	2617
2007-03-28 04:00:00	1.12891	1.13021	1.12651	1.12983	3029
2007-03-28 08:00:00	1.13009	1.1316	1.12823	1.12917	2770
2007-03-28 12:00:00	1.12929	1.13648	1.12929	1.13359	3335
2007-03-28 16:00:00	1.13369	1.13501	1.13026	1.13368	2472
2007-03-28 20:00:00	1.13371	1.13573	1.13118	1.13244	2510
2007-03-29 00:00:00	1.1324	1.13519	1.13171	1.13216	2444
2007-03-29 04:00:00	1.13193	1.13398	1.13051	1.1321	2789
2007-03-29 08:00:00	1.13261	1.13479	1.13203	1.13447	2728
2007-03-29 12:00:00	1.13423	1.13462	1.12774	1.12957	3222
2007-03-29 16:00:00	1.12973	1.13012	1.12687	1.12797	2144
2007-03-29 20:00:00	1.12793	1.13287	1.12582	1.13004	2614
2007-03-30 00:00:00	1.12986	1.13216	1.12917	1.13034	2710
2007-03-30 04:00:00	1.13013	1.13196	1.12871	1.13071	2570
